,date,nav
2220,29-06-2017,46.17690
2221,28-06-2017,45.71990
2222,27-06-2017,46.09490
2223,23-06-2017,46.41260
2224,22-06-2017,46.95420
2225,21-06-2017,46.80160
2226,20-06-2017,46.62470
2227,19-06-2017,46.49240
2228,16-06-2017,46.27990
2229,15-06-2017,46.12150
2230,14-06-2017,45.78990
2231,13-06-2017,45.76000
2232,12-06-2017,45.64260
2233,09-06-2017,45.39980
2234,08-06-2017,45.36660
2235,07-06-2017,45.22290
2236,06-06-2017,44.89320
2237,05-06-2017,45.12000
2238,02-06-2017,44.86930
2239,01-06-2017,44.59200
2240,31-05-2017,44.56770
2241,30-05-2017,44.21410
2242,29-05-2017,44.42950
2243,26-05-2017,44.85990
2244,25-05-2017,44.22570
2245,24-05-2017,43.34840
2246,23-05-2017,44.02490
2247,22-05-2017,44.86600
2248,19-05-2017,45.24310
2249,18-05-2017,45.58920
2250,17-05-2017,45.80480
2251,16-05-2017,45.68600
2252,15-05-2017,45.60240
2253,12-05-2017,45.11860
2254,11-05-2017,45.57280
2255,10-05-2017,45.83310
2256,09-05-2017,45.46960
2257,08-05-2017,45.25130
2258,05-05-2017,44.95030
2259,04-05-2017,45.06970
2260,03-05-2017,44.87410
2261,02-05-2017,44.87760
2262,28-04-2017,44.99680
2263,27-04-2017,44.96400
2264,26-04-2017,44.69340
2265,25-04-2017,45.29740
2266,24-04-2017,45.27120
2267,21-04-2017,44.99580
2268,20-04-2017,45.00120
2269,19-04-2017,44.60320
2270,18-04-2017,44.56120
2271,17-04-2017,44.96190
2272,13-04-2017,44.78000
2273,12-04-2017,44.84620
2274,11-04-2017,45.01130
2275,10-04-2017,44.70750
2276,07-04-2017,44.34250
2277,06-04-2017,44.69780
2278,05-04-2017,44.59420
2279,03-04-2017,43.28630
2280,31-03-2017,42.78840
2281,30-03-2017,42.69100
2282,29-03-2017,42.35730
2283,28-03-2017,42.34970
2284,27-03-2017,42.26590
2285,24-03-2017,42.22840
2286,23-03-2017,42.17190
2287,22-03-2017,42.00260
2288,21-03-2017,42.14560
2289,20-03-2017,42.24000
2290,17-03-2017,41.97770
2291,16-03-2017,41.81890
2292,15-03-2017,41.30270
2293,14-03-2017,41.30400
2294,10-03-2017,40.98160
2295,09-03-2017,41.07320
2296,08-03-2017,41.00060
2297,07-03-2017,41.07030
2298,06-03-2017,40.96560
2299,03-03-2017,40.94170
2300,02-03-2017,40.77130
2301,01-03-2017,41.24220
2302,28-02-2017,40.90080
2303,27-02-2017,40.76850
2304,23-02-2017,41.03000
2305,22-02-2017,40.99460
2306,21-02-2017,41.22540
2307,20-02-2017,41.12510
2308,17-02-2017,40.83730
2309,16-02-2017,40.82380
2310,15-02-2017,40.36280
2311,14-02-2017,41.09170
2312,13-02-2017,41.26570
2313,10-02-2017,41.29940
2314,09-02-2017,40.99090
2315,08-02-2017,40.95860
2316,07-02-2017,40.92430
2317,06-02-2017,40.72070
2318,03-02-2017,40.32050
2319,02-02-2017,39.61380
2320,01-02-2017,39.53250
2321,31-01-2017,39.18620
2322,30-01-2017,39.31440
2323,27-01-2017,39.57650
2324,25-01-2017,39.31390
2325,24-01-2017,39.19810
2326,23-01-2017,38.76860
2327,20-01-2017,38.61060
2328,19-01-2017,38.97910
2329,18-01-2017,38.85080
2330,17-01-2017,38.55110
2331,16-01-2017,38.37450
2332,13-01-2017,38.18450
2333,12-01-2017,38.13370
2334,11-01-2017,38.25580
2335,10-01-2017,38.01790
2336,09-01-2017,37.84710
2337,06-01-2017,37.65880
2338,05-01-2017,37.60910
2339,04-01-2017,37.35590
2340,03-01-2017,37.28040
2341,02-01-2017,36.94500
2342,30-12-2016,36.66310
2343,29-12-2016,36.32820
2344,28-12-2016,36.09550
2345,27-12-2016,35.89870
2346,26-12-2016,35.60340
2347,23-12-2016,36.22550
2348,22-12-2016,36.15260
2349,21-12-2016,36.53840
2350,20-12-2016,36.54500
2351,19-12-2016,36.94500
2352,16-12-2016,37.12710
2353,15-12-2016,37.15060
2354,14-12-2016,37.29210
2355,13-12-2016,37.64780
2356,12-12-2016,37.47650
2357,09-12-2016,37.71440
2358,08-12-2016,37.68930
2359,07-12-2016,37.38370
2360,06-12-2016,37.47780
2361,05-12-2016,37.59930
2362,02-12-2016,37.62410
2363,01-12-2016,38.17150
2364,30-11-2016,38.21320
2365,29-11-2016,37.94660
2366,28-11-2016,37.78400
2367,25-11-2016,37.30750
2368,24-11-2016,36.82740
2369,23-11-2016,36.69640
2370,22-11-2016,36.34540
2371,21-11-2016,36.01610
2372,18-11-2016,37.44440
2373,17-11-2016,37.07900
2374,16-11-2016,37.26730
2375,15-11-2016,37.28160
2376,11-11-2016,39.22860
2377,10-11-2016,40.37200
2378,09-11-2016,39.71840
2379,08-11-2016,40.29730
2380,07-11-2016,40.31430
2381,04-11-2016,39.80440
2382,03-11-2016,40.58510
2383,02-11-2016,41.03400
2384,01-11-2016,41.65750
2385,28-10-2016,41.05640
2386,27-10-2016,40.58800
2387,26-10-2016,40.50440
2388,25-10-2016,40.67860
2389,24-10-2016,40.49930
2390,21-10-2016,40.09490
2391,20-10-2016,40.27850
2392,19-10-2016,40.22990
2393,18-10-2016,40.00620
2394,17-10-2016,39.67230
2395,14-10-2016,39.97260
2396,13-10-2016,39.70370
2397,10-10-2016,40.47110
2398,07-10-2016,40.22230
2399,06-10-2016,39.84510
2400,05-10-2016,39.99870
2401,04-10-2016,39.63240
2402,03-10-2016,39.42620
2403,30-09-2016,38.66340
2404,29-09-2016,37.64570
2405,28-09-2016,38.86450
2406,27-09-2016,38.65360
2407,26-09-2016,38.55120
2408,23-09-2016,38.63350
2409,22-09-2016,38.49940
2410,21-09-2016,37.88950
2411,20-09-2016,37.89950
2412,19-09-2016,37.73170
2413,16-09-2016,37.54740
2414,15-09-2016,37.56550
2415,14-09-2016,37.46950
2416,12-09-2016,37.13230
2417,09-09-2016,37.88890
2418,08-09-2016,38.00720
2419,07-09-2016,37.77650
2420,06-09-2016,37.97130
2421,02-09-2016,37.72610
2422,01-09-2016,37.54700
2423,31-08-2016,37.96730
2424,30-08-2016,37.82320
2425,29-08-2016,37.33380
2426,26-08-2016,37.14500
2427,25-08-2016,37.14650
2428,24-08-2016,37.06850
2429,23-08-2016,36.81340
2430,22-08-2016,36.75810
2431,19-08-2016,36.76100
2432,18-08-2016,36.69790
2433,17-08-2016,36.30470
2434,16-08-2016,35.99080
2435,12-08-2016,36.01470
2436,11-08-2016,35.92880
2437,10-08-2016,35.93900
2438,09-08-2016,36.30940
2439,08-08-2016,36.53980
2440,05-08-2016,36.46690
2441,04-08-2016,36.16890
2442,03-08-2016,35.96560
2443,02-08-2016,36.38760
2444,01-08-2016,36.50240
2445,29-07-2016,36.88360
2446,28-07-2016,36.72190
2447,27-07-2016,36.47120
2448,26-07-2016,36.73470
2449,25-07-2016,36.97690
2450,22-07-2016,36.64330
2451,21-07-2016,36.51930
2452,20-07-2016,36.50050
2453,19-07-2016,36.12720
2454,18-07-2016,36.30780
2455,15-07-2016,36.38210
2456,14-07-2016,36.36870
2457,13-07-2016,35.81120
2458,12-07-2016,35.76950
2459,11-07-2016,35.88590
2460,08-07-2016,35.74700
2461,07-07-2016,35.69730
2462,05-07-2016,35.55320
2463,04-07-2016,35.52480
2464,01-07-2016,35.39090
2465,30-06-2016,35.25510
2466,29-06-2016,35.10040
2467,28-06-2016,34.57030
2468,27-06-2016,34.23310
2469,24-06-2016,33.90070
2470,23-06-2016,34.20010
2471,22-06-2016,34.25840
2472,21-06-2016,34.23680
2473,20-06-2016,34.28230
2474,17-06-2016,34.40500
2475,16-06-2016,34.26000
2476,15-06-2016,34.38490
2477,14-06-2016,34.08450
2478,13-06-2016,34.12570
2479,10-06-2016,34.34500
2480,09-06-2016,34.24080
2481,08-06-2016,34.53340
2482,07-06-2016,34.45470
2483,06-06-2016,34.05590
2484,03-06-2016,33.86520
2485,02-06-2016,33.95350
2486,01-06-2016,33.79300
2487,31-05-2016,33.76830
2488,30-05-2016,33.84230
2489,27-05-2016,33.72370
2490,26-05-2016,33.55440
2491,25-05-2016,33.60570
2492,24-05-2016,33.41600
2493,23-05-2016,33.65830
2494,20-05-2016,33.61610
2495,19-05-2016,33.83550
2496,18-05-2016,34.31940
2497,17-05-2016,34.26820
2498,16-05-2016,34.21400
2499,13-05-2016,34.28190
2500,12-05-2016,34.33400
2501,11-05-2016,33.95020
2502,10-05-2016,33.86020
2503,09-05-2016,34.05720
2504,06-05-2016,33.87690
2505,05-05-2016,33.99390
2506,04-05-2016,33.72260
2507,03-05-2016,34.03060
2508,02-05-2016,34.04950
2509,29-04-2016,34.13480
2510,28-04-2016,34.10160
2511,27-04-2016,34.34370
2512,26-04-2016,34.14530
2513,25-04-2016,33.96290
2514,22-04-2016,34.00100
2515,21-04-2016,34.16770
2516,20-04-2016,34.27250
2517,18-04-2016,34.19220
2518,13-04-2016,33.76930
2519,12-04-2016,33.51200
2520,11-04-2016,33.38750
2521,08-04-2016,33.06500
2522,07-04-2016,33.01940
2523,06-04-2016,33.23170
2524,05-04-2016,32.92950
2525,04-04-2016,33.11200
2526,01-04-2016,32.60990
2527,31-03-2016,32.36140
2528,30-03-2016,32.31320
2529,29-03-2016,31.94450
2530,28-03-2016,31.87590
2531,23-03-2016,32.21920
2532,22-03-2016,31.86820
2533,21-03-2016,31.98990
2534,18-03-2016,31.55040
2535,17-03-2016,31.33090
2536,16-03-2016,31.24450
2537,15-03-2016,31.17580
2538,14-03-2016,31.33640
2539,11-03-2016,31.08850
2540,10-03-2016,31.07790
2541,09-03-2016,31.09970
2542,08-03-2016,31.05750
2543,04-03-2016,31.11400
2544,03-03-2016,31.10970
2545,02-03-2016,30.96070
2546,01-03-2016,30.52870
2547,29-02-2016,29.76350
2548,26-02-2016,29.94060
2549,25-02-2016,30.24000
2550,24-02-2016,30.26500
2551,23-02-2016,30.68360
2552,22-02-2016,31.01600
2553,19-02-2016,31.10020
2554,18-02-2016,31.07550
2555,17-02-2016,30.70270
2556,16-02-2016,30.42160
2557,15-02-2016,31.05170
2558,12-02-2016,30.17160
2559,11-02-2016,30.48320
2560,10-02-2016,31.64890
2561,09-02-2016,32.05790
2562,08-02-2016,32.14410
2563,05-02-2016,32.18700
2564,04-02-2016,32.01130
2565,03-02-2016,32.15050
2566,02-02-2016,32.57900
2567,01-02-2016,32.68270
2568,29-01-2016,32.50660
2569,28-01-2016,32.38490
2570,27-01-2016,32.37670
2571,25-01-2016,32.34290
2572,22-01-2016,32.17950
2573,21-01-2016,31.41280
2574,20-01-2016,31.36990
2575,19-01-2016,31.94170
2576,18-01-2016,31.67020
2577,15-01-2016,32.83790
2578,14-01-2016,33.63420
2579,13-01-2016,33.91980
2580,12-01-2016,34.51430
2581,11-01-2016,35.11810
2582,08-01-2016,35.15480
2583,07-01-2016,34.60330
2584,06-01-2016,35.57220
2585,05-01-2016,35.95440
2586,04-01-2016,35.74240
2587,01-01-2016,36.03910
2588,31-12-2015,35.71920
2589,30-12-2015,35.41890
2590,29-12-2015,35.12310
2591,28-12-2015,34.96750
2592,24-12-2015,34.69240
2593,23-12-2015,34.46280
2594,22-12-2015,34.21950
2595,21-12-2015,34.16700
2596,18-12-2015,33.93210
2597,17-12-2015,34.04630
2598,16-12-2015,33.39130
2599,15-12-2015,33.39620
2600,14-12-2015,33.09790
2601,11-12-2015,33.06820
2602,10-12-2015,33.24740
2603,09-12-2015,32.87100
2604,08-12-2015,33.29440
2605,07-12-2015,33.66030
2606,04-12-2015,33.69400
2607,03-12-2015,33.79750
2608,02-12-2015,33.83270
2609,01-12-2015,33.51860
2610,30-11-2015,33.51970
2611,27-11-2015,33.55680
2612,26-11-2015,33.42750
2613,24-11-2015,33.49780
2614,23-11-2015,33.63070
2615,20-11-2015,33.48420
2616,19-11-2015,33.26480
2617,18-11-2015,32.78620
2618,17-11-2015,33.14200
2619,16-11-2015,32.83990
2620,13-11-2015,32.89940
2621,10-11-2015,32.87830
2622,09-11-2015,33.08260
2623,06-11-2015,32.68370
2624,05-11-2015,32.93800
2625,04-11-2015,33.26050
2626,03-11-2015,33.32800
2627,02-11-2015,32.94900
2628,30-10-2015,33.18140
2629,29-10-2015,33.23730
2630,28-10-2015,33.33720
2631,27-10-2015,33.40530
2632,26-10-2015,33.26410
2633,23-10-2015,33.52740
2634,21-10-2015,33.62670
2635,20-10-2015,33.56050
2636,19-10-2015,33.31660
2637,16-10-2015,33.10720
2638,15-10-2015,33.07440
2639,14-10-2015,32.85100
2640,13-10-2015,32.83690
2641,12-10-2015,32.77410
2642,09-10-2015,32.85090
2643,08-10-2015,32.78700
2644,07-10-2015,32.64580
2645,06-10-2015,32.49710
2646,05-10-2015,32.48910
2647,01-10-2015,32.03030
2648,30-09-2015,31.94490
2649,29-09-2015,31.55250
2650,28-09-2015,31.61270
2651,24-09-2015,31.60040
2652,23-09-2015,31.69560
2653,22-09-2015,31.60140
2654,21-09-2015,31.87950
2655,18-09-2015,31.74350
2656,16-09-2015,31.41220
2657,15-09-2015,31.51740
2658,14-09-2015,31.63800
2659,11-09-2015,31.37470
2660,10-09-2015,31.24590
2661,09-09-2015,31.16850
2662,08-09-2015,30.80880
2663,07-09-2015,30.88240
2664,04-09-2015,31.27910
2665,03-09-2015,31.55720
2666,02-09-2015,31.35710
2667,01-09-2015,31.40280
2668,31-08-2015,31.97570
2669,28-08-2015,32.07680
2670,27-08-2015,32.19930
2671,26-08-2015,31.24560
2672,25-08-2015,31.18130
2673,24-08-2015,31.24260
2674,21-08-2015,33.13770
2675,20-08-2015,33.22210
2676,19-08-2015,33.85430
2677,18-08-2015,33.63830
2678,17-08-2015,33.32630
2679,14-08-2015,33.15470
2680,13-08-2015,32.69310
2681,12-08-2015,32.79840
2682,11-08-2015,33.32910
2683,10-08-2015,33.75750
2684,07-08-2015,33.73080
2685,06-08-2015,33.72450
2686,05-08-2015,34.11800
2687,04-08-2015,34.13170
2688,03-08-2015,33.88400
2689,31-07-2015,33.68610
2690,30-07-2015,33.20220
2691,29-07-2015,33.13650
2692,28-07-2015,33.03270
2693,27-07-2015,33.16250
2694,24-07-2015,33.19760
2695,23-07-2015,33.51740
2696,22-07-2015,33.19680
2697,21-07-2015,33.02640
2698,20-07-2015,33.52030
2699,17-07-2015,33.37240
2700,16-07-2015,33.35700
2701,15-07-2015,33.00810
2702,14-07-2015,32.77850
2703,13-07-2015,32.90100
2704,10-07-2015,32.84670
2705,09-07-2015,32.73450
2706,08-07-2015,32.70310
2707,07-07-2015,32.87750
2708,06-07-2015,32.45650
2709,03-07-2015,31.77340
2710,02-07-2015,31.55810
2711,01-07-2015,31.45030
2712,30-06-2015,31.14560
2713,29-06-2015,30.64790
2714,26-06-2015,31.02940
2715,25-06-2015,31.06070
2716,24-06-2015,30.99980
2717,23-06-2015,30.89370
2718,22-06-2015,30.74910
2719,19-06-2015,30.57010
2720,18-06-2015,30.46890
2721,17-06-2015,30.02020
2722,16-06-2015,29.49700
2723,15-06-2015,29.50410
2724,12-06-2015,29.27460
2725,11-06-2015,29.19220
2726,10-06-2015,29.62280
2727,09-06-2015,29.20030
2728,08-06-2015,29.39790
2729,05-06-2015,29.70330
2730,04-06-2015,29.44090
2731,03-06-2015,29.53730
2732,02-06-2015,29.88510
2733,01-06-2015,30.30290
2734,29-05-2015,30.52610
2735,28-05-2015,30.35660
2736,27-05-2015,30.34060
2737,26-05-2015,30.54930
2738,25-05-2015,30.68100
2739,22-05-2015,30.89540
2740,21-05-2015,30.87160
2741,20-05-2015,30.92950
2742,19-05-2015,31.00880
2743,18-05-2015,31.15860
2744,15-05-2015,31.09650
2745,14-05-2015,30.54630
2746,13-05-2015,30.45110
2747,12-05-2015,30.18220
2748,11-05-2015,30.64520
2749,08-05-2015,29.88400
2750,07-05-2015,29.44680
2751,06-05-2015,30.03120
2752,05-05-2015,30.69320
2753,04-05-2015,30.60680
2754,30-04-2015,30.15250
2755,29-04-2015,30.15210
2756,28-04-2015,29.75290
2757,27-04-2015,29.67400
2758,24-04-2015,30.24160
2759,23-04-2015,30.96620
2760,22-04-2015,31.04680
2761,21-04-2015,31.02670
2762,20-04-2015,31.07960
2763,17-04-2015,31.79800
2764,16-04-2015,31.91680
2765,15-04-2015,31.87260
2766,13-04-2015,31.73640
2767,10-04-2015,31.32920
2768,09-04-2015,31.24330
2769,08-04-2015,30.81060
2770,07-04-2015,30.29530
2771,06-04-2015,30.15840
2772,01-04-2015,29.79490
2773,31-03-2015,29.33470
2774,30-03-2015,29.26270
2775,27-03-2015,28.54730
2776,26-03-2015,28.42670
2777,25-03-2015,28.83660
2778,24-03-2015,28.82950
2779,23-03-2015,28.91100
2780,20-03-2015,29.39200
2781,19-03-2015,29.81920
2782,18-03-2015,30.01430
2783,17-03-2015,30.05790
2784,16-03-2015,30.17900
2785,13-03-2015,30.25990
2786,12-03-2015,30.68600
2787,11-03-2015,30.43750
2788,10-03-2015,30.37250
2789,09-03-2015,30.43170
2790,05-03-2015,30.64280
2791,04-03-2015,30.63490
2792,03-03-2015,30.80450
2793,02-03-2015,30.52160
2794,27-02-2015,30.22620
2795,26-02-2015,29.95070
2796,25-02-2015,30.10890
2797,24-02-2015,30.21750
2798,23-02-2015,30.32220
2799,20-02-2015,30.68690
2800,19-02-2015,30.61780
2801,18-02-2015,30.68680
2802,16-02-2015,30.53440
2803,13-02-2015,30.28440
2804,12-02-2015,30.26110
2805,11-02-2015,29.90830
2806,10-02-2015,29.57820
2807,09-02-2015,29.39700
2808,06-02-2015,29.73770
2809,05-02-2015,30.26140
2810,04-02-2015,30.67310
2811,03-02-2015,30.77450
2812,02-02-2015,30.61450
2813,30-01-2015,30.59360
2814,29-01-2015,30.74970
2815,28-01-2015,30.78980
2816,27-01-2015,30.57240
2817,23-01-2015,30.49270
2818,22-01-2015,30.71230
2819,21-01-2015,30.71400
2820,20-01-2015,30.81840
2821,19-01-2015,30.51720
2822,16-01-2015,29.72930
2823,15-01-2015,29.69910
2824,14-01-2015,29.50280
2825,13-01-2015,29.43880
2826,12-01-2015,29.47130
2827,09-01-2015,29.28340
2828,08-01-2015,29.23250
2829,07-01-2015,28.73450
2830,06-01-2015,28.56600
2831,05-01-2015,29.30310
2832,02-01-2015,29.42530
2833,01-01-2015,29.36710
2834,31-12-2014,29.20840
2835,30-12-2014,28.58760
2836,29-12-2014,28.11630
2837,26-12-2014,27.53860
2838,24-12-2014,27.46950
2839,23-12-2014,27.42620
2840,22-12-2014,27.43900
2841,19-12-2014,27.15560
2842,18-12-2014,27.08530
2843,17-12-2014,26.29360
2844,16-12-2014,26.79100
2845,15-12-2014,27.35270
2846,12-12-2014,27.44340
2847,11-12-2014,27.73900
2848,10-12-2014,27.29010
2849,09-12-2014,27.02660
2850,08-12-2014,27.51530
2851,05-12-2014,27.33590
2852,04-12-2014,27.34200
2853,03-12-2014,27.06970
2854,02-12-2014,26.59280
2855,01-12-2014,26.20930
2856,28-11-2014,26.24020
2857,27-11-2014,26.02160
2858,26-11-2014,25.66180
2859,25-11-2014,25.39110
2860,24-11-2014,25.89600
2861,21-11-2014,25.98910
2862,20-11-2014,25.89230
2863,19-11-2014,26.06410
2864,18-11-2014,26.00280
2865,17-11-2014,25.74000
2866,14-11-2014,25.46940
2867,13-11-2014,25.37320
2868,12-11-2014,25.22550
2869,11-11-2014,24.92000
2870,10-11-2014,24.70950
2871,07-11-2014,24.56700
2872,05-11-2014,24.65930
2873,03-11-2014,24.56470
2874,31-10-2014,24.30310
2875,30-10-2014,24.22670
2876,29-10-2014,24.20920
2877,28-10-2014,24.07750
2878,27-10-2014,23.91150
2879,22-10-2014,23.81850
2880,21-10-2014,23.54000
2881,20-10-2014,23.39130
2882,17-10-2014,23.35190
2883,16-10-2014,23.27630
2884,14-10-2014,23.71470
2885,13-10-2014,23.82320
2886,10-10-2014,23.74070
2887,09-10-2014,24.08140
2888,08-10-2014,24.06090
2889,07-10-2014,23.92340
2890,01-10-2014,24.15970
2891,30-09-2014,24.29820
2892,29-09-2014,23.99320
2893,26-09-2014,23.69120
2894,25-09-2014,23.61130
2895,24-09-2014,24.15310
2896,23-09-2014,24.52350
2897,22-09-2014,24.96880
2898,19-09-2014,24.65370
2899,18-09-2014,24.59740
2900,17-09-2014,24.20510
2901,16-09-2014,24.07160
2902,15-09-2014,24.74890
2903,12-09-2014,24.62480
2904,11-09-2014,24.41000
2905,10-09-2014,23.88620
2906,09-09-2014,23.68530
2907,08-09-2014,23.31000
2908,05-09-2014,22.96240
2909,04-09-2014,22.86610
2910,03-09-2014,22.84200
2911,02-09-2014,22.64760
2912,01-09-2014,22.52920
2913,28-08-2014,22.17090
2914,27-08-2014,22.07520
2915,26-08-2014,21.66810
2916,25-08-2014,21.72990
2917,22-08-2014,21.89800
2918,21-08-2014,21.81250
2919,20-08-2014,21.50990
2920,19-08-2014,21.19640
2921,18-08-2014,20.94370
2922,14-08-2014,20.62680
2923,13-08-2014,20.42270
2924,12-08-2014,20.95230
2925,11-08-2014,21.02940
2926,08-08-2014,20.90510
2927,07-08-2014,21.13660
2928,06-08-2014,21.20680
2929,05-08-2014,21.17920
2930,04-08-2014,21.14230
2931,01-08-2014,20.82740
2932,31-07-2014,21.06520
2933,30-07-2014,21.04910
2934,28-07-2014,21.12460
2935,25-07-2014,21.14890
2936,24-07-2014,21.32160
2937,23-07-2014,21.24000
2938,22-07-2014,21.36300
2939,21-07-2014,21.28000
2940,18-07-2014,20.83160
2941,17-07-2014,20.89950
2942,16-07-2014,20.42480
2943,15-07-2014,19.98540
2944,14-07-2014,19.77980
2945,11-07-2014,19.83920
2946,10-07-2014,20.18810
2947,09-07-2014,20.15670
2948,08-07-2014,20.45150
2949,07-07-2014,20.98740
2950,04-07-2014,20.78870
2951,03-07-2014,20.53900
2952,02-07-2014,20.39940
2953,01-07-2014,20.22370
2954,30-06-2014,20.07050
2955,27-06-2014,19.66900
2956,26-06-2014,19.51890
2957,25-06-2014,19.30560
2958,24-06-2014,19.19910
2959,23-06-2014,19.11470
2960,20-06-2014,19.17020
2961,19-06-2014,19.15410
2962,18-06-2014,19.21670
2963,17-06-2014,19.00150
2964,16-06-2014,18.71740
2965,13-06-2014,18.75450
2966,12-06-2014,18.92650
2967,11-06-2014,18.75360
2968,10-06-2014,18.96110
2969,09-06-2014,18.80950
2970,06-06-2014,18.53950
2971,05-06-2014,18.26380
2972,04-06-2014,18.04060
2973,03-06-2014,17.72810
2974,02-06-2014,17.72840
2975,30-05-2014,17.59990
2976,29-05-2014,17.64110
2977,28-05-2014,17.70140
2978,27-05-2014,17.42440
2979,26-05-2014,17.27220
2980,23-05-2014,17.57990
2981,22-05-2014,17.63360
2982,21-05-2014,17.36180
2983,20-05-2014,17.07560
2984,19-05-2014,16.63750
2985,16-05-2014,16.33540
2986,15-05-2014,16.27420
2987,14-05-2014,16.38680
2988,13-05-2014,16.31800
2989,12-05-2014,16.23600
2990,09-05-2014,16.26650
2991,08-05-2014,16.26010
2992,07-05-2014,16.20310
2993,06-05-2014,16.20260
2994,05-05-2014,16.14660
2995,02-05-2014,16.17840
2996,30-04-2014,16.19400
2997,29-04-2014,16.42390
2998,28-04-2014,16.38570
2999,25-04-2014,16.27140
3000,23-04-2014,16.23620
3001,22-04-2014,16.19170
3002,21-04-2014,16.06100
3003,17-04-2014,15.96810
3004,16-04-2014,15.83410
3005,15-04-2014,15.95900
3006,11-04-2014,15.88050
3007,10-04-2014,15.78320
3008,09-04-2014,15.77210
3009,07-04-2014,15.72380
3010,04-04-2014,15.65540
3011,03-04-2014,15.50160
3012,02-04-2014,15.52610
3013,01-04-2014,15.32360
3014,31-03-2014,15.27610
3015,28-03-2014,15.16980
3016,27-03-2014,15.01600
3017,26-03-2014,15.01720
3018,25-03-2014,15.01700
3019,24-03-2014,14.98330
3020,21-03-2014,14.93890
3021,20-03-2014,14.80450
3022,19-03-2014,14.71180
3023,18-03-2014,14.79610
3024,14-03-2014,14.65270
3025,13-03-2014,14.71210
3026,12-03-2014,14.71750
3027,11-03-2014,14.64490
3028,10-03-2014,14.55760
3029,07-03-2014,14.52750
3030,06-03-2014,14.66780
3031,05-03-2014,14.54480
3032,04-03-2014,14.41660
3033,03-03-2014,14.27530
3034,28-02-2014,14.21020
3035,26-02-2014,14.17330
3036,25-02-2014,14.27040
3037,24-02-2014,14.19050
3038,21-02-2014,14.03700
3039,20-02-2014,13.89130
3040,19-02-2014,13.80100
3041,18-02-2014,13.68010
3042,17-02-2014,13.64230
3043,14-02-2014,13.59480
3044,13-02-2014,13.67800
3045,12-02-2014,13.68740
3046,11-02-2014,13.69830
3047,10-02-2014,13.74020
3048,07-02-2014,13.55520
3049,06-02-2014,13.58830
3050,05-02-2014,13.54310
3051,04-02-2014,13.47170
3052,03-02-2014,13.49950
3053,31-01-2014,13.60590
3054,30-01-2014,13.46610
3055,29-01-2014,13.49770
3056,28-01-2014,13.56780
3057,27-01-2014,13.68290
3058,24-01-2014,13.86880
3059,23-01-2014,13.95370
3060,22-01-2014,13.93020
3061,21-01-2014,13.86590
3062,20-01-2014,13.81440
3063,17-01-2014,13.78410
3064,16-01-2014,14.00420
3065,15-01-2014,14.02090
3066,14-01-2014,13.82490
3067,13-01-2014,13.79090
3068,10-01-2014,13.81430
3069,09-01-2014,13.86440
3070,08-01-2014,14.00810
3071,07-01-2014,13.92140
3072,06-01-2014,13.85680
3073,03-01-2014,13.84940
3074,02-01-2014,13.75530
3075,01-01-2014,13.74180
3076,31-12-2013,13.72770
3077,30-12-2013,13.58620
3078,27-12-2013,13.50240
3079,26-12-2013,13.48110
3080,24-12-2013,13.26830
3081,23-12-2013,13.18860
3082,20-12-2013,13.17760
3083,19-12-2013,13.13920
3084,18-12-2013,13.06720
3085,17-12-2013,12.95690
3086,16-12-2013,13.03450
3087,13-12-2013,12.98910
3088,12-12-2013,13.00210
3089,11-12-2013,13.01290
3090,10-12-2013,13.03250
3091,09-12-2013,13.02820
3092,06-12-2013,13.04390
3093,05-12-2013,13.03190
3094,04-12-2013,12.97990
3095,03-12-2013,13.00480
3096,02-12-2013,13.00120
3097,29-11-2013,12.95090
3098,28-11-2013,12.87730
3099,27-11-2013,12.83890
3100,26-11-2013,12.85910
3101,25-11-2013,12.85480
3102,22-11-2013,12.77750
3103,21-11-2013,12.79570
3104,20-11-2013,12.95490
3105,19-11-2013,13.10680
3106,18-11-2013,13.08940
